prog3	48	11	1379
prog1	134	33	1380
prog1	135	33	1381
prog3	49	11	1382
prog3	50	11	1383
prog1	136	33	1384
prog1	137	33	1385
prog3	51	11	1386
prog1	138	33	1387
prog2	90	22	1388
prog2	91	22	1389
prog1	139	33	1390
prog2	92	22	1391
prog2	93	22	1392
prog1	140	33	1393
prog1	141	33	1394
prog3	52	11	1395
prog3	53	11	1396
prog1	142	33	1397
prog1	143	33	1398
prog1	144	33	1399
prog2	94	22	1400
prog1	145	33	1401
prog2	95	22	1402
prog2	96	22	1403
prog2	97	22	1404
prog2	98	22	1405
prog2	99	22	1406
prog1	146	33	1407
prog1	147	33	1408
prog1	148	33	1409
prog2	100	22	1410
prog1	149	33	1411
prog1	150	33	1412
prog1	151	33	1413
prog3	54	11	1414
prog3	55	11	1415
prog3	56	11	1416
prog3	57	11	1417
prog1	152	33	1418
prog1	153	33	1419
prog3	58	11	1420
prog3	59	11	1421
prog3	60	11	1422
prog1	154	33	1423
prog1	155	33	1424
prog3	61	11	1425
prog3	62	11	1426
prog3	63	11	1427
prog3	64	11	1428
prog2	101	22	1429
prog1	156	33	1430
prog1	157	33	1431
prog3	65	11	1432
prog1	158	33	1433
prog1	159	33	1434
prog3	66	11	1435
prog3	67	11	1436
prog3	68	11	1437
prog2	102	22	1438
prog1	160	33	1439
prog1	161	33	1440
prog3	69	11	1441
prog3	70	11	1442
prog3	71	11	1443
prog1	162	33	1444
prog1	163	33	1445
prog1	164	33	1446
prog1	165	33	1447
prog1	166	33	1448
prog2	103	22	1449
prog1	167	33	1450
prog2	104	22	1451
prog1	168	33	1452
prog3	72	11	1453
prog3	73	11	1454
prog1	169	33	1455
prog2	105	22	1456
prog1	170	33	1457
prog1	171	33	1458
prog1	172	33	1459
prog3	74	11	1460
prog3	75	11	1461
prog1	173	33	1462
prog2	106	22	1463
prog1	174	33	1464
prog3	76	11	1465
prog3	77	11	1466
prog1	175	33	1467
prog1	176	33	1468
prog1	177	33	1469
prog2	107	22	1470
prog2	108	22	1471
prog2	109	22	1472
prog1	178	33	1473
prog2	110	22	1474
prog1	179	33	1475
prog1	180	33	1476
prog1	181	33	1477
prog1	182	33	1478
prog1	183	33	1479
prog1	184	33	1480
prog2	111	22	1481
prog1	185	33	1482
prog1	186	33	1483
prog1	187	33	1484
prog1	188	33	1485
prog1	189	33	1486
prog2	112	22	1487
prog1	190	33	1488
prog1	191	33	1489
prog3	78	11	1490
prog1	192	33	1491
prog2	113	22	1492
prog1	193	33	1493
prog1	194	33	1494
prog1	195	33	1495
prog1	196	33	1496
prog2	114	22	1497
prog2	115	22	1498
prog2	116	22	1499
prog1	197	33	1500
prog1	198	33	1501
prog3	79	11	1502
prog1	199	33	1503
prog1	200	33	1504
prog3	80	11	1505
prog1	201	33	1506
prog1	202	33	1507
prog1	203	33	1508
prog2	117	22	1509
prog1	204	33	1510
prog1	205	33	1511
prog1	206	33	1512
prog1	207	33	1513
prog2	118	22	1514
prog1	208	33	1515
prog2	119	22	1516
prog1	209	33	1517
prog3	81	11	1518
prog3	82	11	1519
prog1	210	33	1520
prog2	120	22	1521
prog2	121	22	1522
prog1	211	33	1523
prog2	122	22	1524
prog2	123	22	1525
prog1	212	33	1526
prog1	213	33	1527
prog1	214	33	1528
prog2	124	22	1529
prog2	125	22	1530
prog1	215	33	1531
prog1	216	33	1532
prog3	83	11	1533
prog1	217	33	1534
prog1	218	33	1535
prog1	219	33	1536
prog2	126	22	1537
prog1	220	33	1538
prog1	221	33	1539
prog3	84	11	1540
prog1	222	33	1541
prog1	223	33	1542
prog3	85	11	1543
prog3	86	11	1544
prog1	224	33	1545
prog2	127	22	1546
prog2	128	22	1547
prog1	225	33	1548
prog2	129	22	1549
prog1	226	33	1550
prog3	87	11	1551
prog3	88	11	1552
prog3	89	11	1553
prog1	227	33	1554
prog1	228	33	1555
prog1	229	33	1556
prog1	230	33	1557
prog1	231	33	1558
prog2	130	22	1559
prog1	232	33	1560
prog1	233	33	1561
prog1	234	33	1562
prog1	235	33	1563
prog3	90	11	1564
prog3	91	11	1565
prog1	236	33	1566
prog2	131	22	1567
prog2	132	22	1568
prog1	237	33	1569
prog2	133	22	1570
prog1	238	33	1571
prog1	239	33	1572
prog1	240	33	1573
prog1	241	33	1574
prog1	242	33	1575
prog1	243	33	1576
prog1	244	33	1577
prog3	92	11	1578
prog3	93	11	1579
prog1	245	33	1580
prog1	246	33	1581
prog1	247	33	1582
prog2	134	22	1583
prog1	248	33	1584
prog3	94	11	1585
prog3	95	11	1586
prog1	249	33	1587
prog2	135	22	1588
prog2	136	22	1589
prog2	137	22	1590
prog2	138	22	1591
prog2	139	22	1592
prog2	140	22	1593
prog2	141	22	1594
prog1	250	33	1595
prog2	142	22	1596
prog2	143	22	1597
prog1	251	33	1598
prog2	144	22	1599
prog2	145	22	1600
prog2	146	22	1601
prog2	147	22	1602
prog1	252	33	1603
prog1	253	33	1604
prog3	96	11	1605
prog1	254	33	1606
prog2	148	22	1607
prog2	149	22	1608
prog2	150	22	1609
prog2	151	22	1610
prog2	152	22	1611
prog2	153	22	1612
prog2	154	22	1613
prog1	255	33	1614
prog2	155	22	1615
prog1	256	33	1616
prog1	257	33	1617
prog1	258	33	1618
prog2	156	22	1619
prog1	259	33	1620
prog3	97	11	1621
prog1	260	33	1622
prog2	157	22	1623
prog1	261	33	1624
prog2	158	22	1625
prog2	159	22	1626
prog1	262	33	1627
prog1	263	33	1628
prog3	98	11	1629
prog3	99	11	1630
prog1	264	33	1631
prog1	265	33	1632
prog1	266	33	1633
prog1	267	33	1634
prog1	268	33	1635
prog1	269	33	1636
prog3	100	11	1637
prog3	101	11	1638
prog1	270	33	1639
prog2	160	22	1640
prog1	271	33	1641
prog3	102	11	1642
prog1	272	33	1643
prog1	273	33	1644
prog1	274	33	1645
prog1	275	33	1646
prog1	276	33	1647
prog2	161	22	1648
prog1	277	33	1649
prog2	162	22	1650
prog2	163	22	1651
prog2	164	22	1652
prog2	165	22	1653
prog1	278	33	1654
prog2	166	22	1655
prog2	167	22	1656
prog2	168	22	1657
prog1	279	33	1658
prog2	169	22	1659
prog2	170	22	1660
prog2	171	22	1661
prog1	280	33	1662
prog2	172	22	1663
prog2	173	22	1664
prog2	174	22	1665
prog1	281	33	1666
prog1	282	33	1667
prog1	283	33	1668
prog2	175	22	1669
prog1	284	33	1670
prog1	285	33	1671
prog3	103	11	1672
prog1	286	33	1673
prog2	176	22	1674
prog2	177	22	1675
prog2	178	22	1676
prog2	179	22	1677
prog1	287	33	1678
prog1	288	33	1679
